CO|REG|A0022227|1018554|120938|T|30|48|5.0|N|110885.0|81|40|42.0|W|294042.0||
CO|REG|A0022229|1018556|120940|T|33|48|14.0|N|121694.0|118|22|6.0|W|426126.0||
CO|REG|A0022234|1018560|120943|T|33|58|3.0|N|122283.0|83|26|58.0|W|300418.0||
CO|REG|A0022244|1018570|120953|T|43|59|34.0|N|158374.0|69|40|15.0|W|250815.0||
CO|REG|A0022245|1018571|120954|T|44|18|43.0|N|159523.0|69|49|6.0|W|251346.0||
CO|REG|A0022246|1018572|120955|T|43|13|26.0|N|155606.0|70|41|34.0|W|254494.0||
CO|REG|A0604490|1018596|120978|T|41|1|12.0|N|147672.0|88|0|6.0|W|316806.0||
CO|REG|A0749736|1018606|120987|T|38|38|44.0|N|139124.0|94|18|36.0|W|339516.0||
CO|REG|A0382075|1018607|120988|T|39|4|14.0|N|140654.0|93|43|16.0|W|337396.0||
CO|REG|A0386875|1018610|120990|T|38|47|43.0|N|139663.0|94|55|18.0|W|341718.0||
CO|REG|A0460271|1018618|120992|T|26|16|36.0|N|94596.0|80|6|36.0|W|288396.0||
CO|REG|A0022309|1018630|121003|T|41|58|49.0|N|151129.0|93|44|24.0|W|337464.0||
CO|REG|A0022310|1018631|121004|T|41|39|54.0|N|149994.0|93|35|4.0|W|336904.0||
CO|REG|A0022312|1018633|121005|T|36|59|3.0|N|133143.0|82|33|49.0|W|297229.0||
CO|REG|A0022323|1018639|121006|T|42|5|26.0|N|151526.0|90|37|43.0|W|326263.0||
CO|REG|A1140661|1018641|121008|T|40|33|46.0|N|146026.0|84|34|37.0|W|304477.0||
CO|REG|A0022326|1018642|121009|T|38|40|22.0|N|139222.0|121|19|56.0|W|436796.0||
CO|REG|A0022327|1018643|121010|T|40|18|33.0|N|145113.0|81|28|29.0|W|293309.0||
CO|REG|A0022334|1018648|121012|T|38|12|39.0|N|137559.0|79|7|52.0|W|284872.0||
CO|REG|A0022338|1018652|121015|T|41|15|15.0|N|148515.0|82|24|14.0|W|296654.0||
CO|REG|A0650623|1018653|121016|T|43|44|38.3|N|157478.3|70|19|59.0|W|253199.0||
CO|REG|A0022340|1018654|121017|T|33|0|20.0|N|118820.0|83|31|55.0|W|300715.0||
CO|REG|A0022342|1018656|121019|T|34|47|59.0|N|125279.0|76|52|32.0|W|276752.0||
CO|REG|A0690877|1018660|121022|T|34|58|37.0|N|125917.0|95|43|2.0|W|344582.0||
CO|REG|A0533611|1018661|121023|T|47|37|43.0|N|171463.0|117|18|52.0|W|422332.0||
CO|REG|A0359311|1018662|121024|T|32|9|18.0|N|115758.0|81|9|54.0|W|292194.0||
CO|REG|A0022350|1018663|121025|T|33|25|19.0|N|120319.0|84|18|14.0|W|303494.0||
CO|REG|A0022390|1018699|121059|T|31|37|14.0|N|113834.0|81|53|45.0|W|294825.0||
CO|REG|A1101116|1018706|121064|T|39|9|28.0|N|140968.0|84|36|4.0|W|304564.0||
CO|REG|A0022408|1018711|121067|T|38|50|37.0|N|139837.0|77|7|10.0|W|277630.0||
CO|REG|A0311585|1018712|121068|T|41|46|11.0|N|150371.0|70|30|33.0|W|253833.0||
CO|REG|A0976419|1018726|121082|T|61|35|57.0|N|221757.0|149|27|3.0|W|538023.0||
CO|REG|A0022434|1018734|121088|T|25|43|57.0|N|92637.0|80|14|4.0|W|288844.0||
CO|REG|A0022435|1018735|121089|T|38|45|5.0|N|139505.0|77|44|37.0|W|279877.0||
CO|REG|A0022450|1018748|121100|T|35|32|13.0|N|127933.0|99|39|13.0|W|358753.0||
CO|REG|A0553714|1018770|121109|T|32|47|51.0|N|118071.0|86|34|8.0|W|311648.0||
CO|REG|A0022483|1018774|121112|T|41|53|36.0|N|150816.0|76|51|21.0|W|276681.0||
CO|REG|A0574955|1018781|121118|T|30|50|23.0|N|111023.0|83|16|39.0|W|299799.0||
CO|REG|A0213840|1018794|121131|T|26|42|16.0|N|96136.0|80|14|57.0|W|288897.0||
CO|REG|A0179072|1018831|121159|T|33|52|9.0|N|121929.0|84|28|13.0|W|304093.0||
CO|REG|A0331522|1018838|121163|T|33|35|1.0|N|120901.0|83|28|46.0|W|300526.0||
CO|REG|A0022587|1018860|121180|T|44|2|23.0|N|158543.0|96|17|11.0|W|346631.0||
CO|REG|A0022591|1018862|121181|T|33|29|12.0|N|120552.0|95|12|36.0|W|342756.0||
CO|REG|A0022592|1018863|121182|T|32|28|53.0|N|116933.0|95|1|37.0|W|342097.0||
CO|REG|A0022593|1018864|121183|T|33|5|27.0|N|119127.0|94|53|12.0|W|341592.0||
CO|REG|A0160629|1018874|121193|T|39|5|8.0|N|140708.0|84|31|20.0|W|304280.0||
CO|REG|A0022671|1018932|121243|T|33|18|48.0|N|119928.0|82|6|6.0|W|295566.0||
CO|REG|A0154273|1018933|121244|T|33|47|4.3|N|121624.3|84|24|51.7|W|303891.7||
CO|REG|A0022673|1018934|121245|T|32|41|35.0|N|117695.0|114|36|48.0|W|412608.0||
CO|REG|A0022675|1018936|121247|T|41|3|32.0|N|147812.0|84|35|30.0|W|304530.0||
CO|REG|A0248821|1018949|121258|T|33|38|54.0|N|121134.0|84|27|24.0|W|304044.0||
CO|REG|A0022729|1018976|121277|T|39|51|49.0|N|143509.0|104|53|48.0|W|377628.0||
CO|REG|A0022730|1018977|121278|T|34|16|52.0|N|123412.0|119|5|15.0|W|428715.0||
CO|REG|A0306694|1018980|121281|T|33|49|44.0|N|121784.0|84|20|39.0|W|303639.0||
CO|REG|A0179232|1018988|121288|T|33|39|19.0|N|121159.0|84|25|44.0|W|303944.0||
CO|REG|A0127815|1018992|121292|T|33|44|36.0|N|121476.0|84|23|44.0|W|303824.0||
CO|REG|A0222529|1019006|121303|T|33|59|4.0|N|122344.0|84|16|19.0|W|303379.0||
CO|REG|A0022777|1019016|121309|T|32|5|57.0|N|115557.0|82|6|8.0|W|295568.0||
CO|REG|A0022780|1019019|121312|T|37|52|43.0|N|136363.0|94|43|25.0|W|341005.0||
CO|REG|A0360654|1019020|121313|T|38|10|10.0|N|137410.0|122|35|16.0|W|441316.0||
CO|REG|A0022792|1019031|121324|T|38|51|34.0|N|139894.0|107|35|50.0|W|387350.0||
CO|REG|A0022798|1019035|121326|T|40|54|30.0|N|147270.0|74|2|14.0|W|266534.0||
CO|REG|A0126778|1019042|121333|T|27|51|48.0|N|100308.0|82|43|47.0|W|297827.0||
CO|REG|A0126779|1019045|121336|T|27|59|46.0|N|100786.0|82|25|32.0|W|296732.0||
CO|REG|A0022814|1019050|121339|T|38|46|15.0|N|139575.0|78|37|16.0|W|283036.0||
CO|REG|A0022818|1019054|121343|T|36|14|11.0|N|130451.0|90|2|53.0|W|324173.0||
CO|REG|A0022820|1019056|121345|T|43|33|20.0|N|156800.0|94|29|12.0|W|340152.0||
CO|REG|A0022821|1019057|121346|T|34|0|14.0|N|122414.0|85|3|22.0|W|306202.0||
CO|REG|A0022832|1019065|121350|T|30|20|57.0|N|109257.0|97|27|4.0|W|350824.0||
CO|REG|A0022837|1019069|121353|T|33|30|33.0|N|120633.0|111|59|15.0|W|403155.0||
CO|REG|A0022838|1019070|121354|T|33|33|12.0|N|120792.0|111|53|37.0|W|402817.0||
CO|REG|A0148929|1019071|121355|T|44|57|30.0|N|161850.0|123|0|59.0|W|442859.0||
CO|REG|A0149067|1019072|121356|T|45|31|6.0|N|163866.0|122|27|38.0|W|440858.0||
CO|REG|A0216385|1019084|121363|T|41|12|28.0|N|148348.0|95|54|25.0|W|345265.0||
CO|REG|A0022857|1019085|121364|T|35|2|54.0|N|126174.0|85|16|26.0|W|306986.0||
CO|REG|A0022865|1019093|121372|T|34|0|7.0|N|122407.0|84|8|54.0|W|302934.0||
CO|REG|A0022881|1019106|121382|T|42|19|12.0|N|152352.0|85|11|1.0|W|306661.0||
CO|REG|A0022882|1019107|121383|T|34|59|33.0|N|125973.0|84|20|38.0|W|303638.0||
CO|REG|A0553320|1019108|121384|T|36|7|20.0|N|130040.0|79|57|34.0|W|287854.0||
CO|REG|A0022884|1019109|121385|T|33|4|59.0|N|119099.0|83|15|1.0|W|299701.0||
CO|REG|A0557166|1019110|121386|T|43|1|32.2|N|154892.2|78|55|42.1|W|284142.1||
CO|REG|A0022886|1019111|121387|T|32|41|53.0|N|117713.0|83|13|29.0|W|299609.0||
CO|REG|A0934961|1019113|121389|T|28|4|47.0|N|101087.0|82|2|26.0|W|295346.0||
CO|REG|A0179215|1019145|121417|T|33|56|20.0|N|122180.0|84|21|23.0|W|303683.0||
CO|REG|A0179242|1019146|121418|T|33|57|9.0|N|122229.0|84|7|55.0|W|302875.0||
CO|REG|A0122212|1019147|121419|T|33|52|35.0|N|121955.0|84|21|53.0|W|303713.0||
CO|REG|A0179267|1019148|121420|T|33|45|29.0|N|121529.0|84|23|17.0|W|303797.0||
CO|REG|A0340701|1019150|121422|T|33|54|26.0|N|122066.0|84|21|21.0|W|303681.0||
CO|REG|A0179220|1019155|121427|T|33|46|38.0|N|121598.0|84|17|38.0|W|303458.0||
CO|REG|A0022979|1019195|121465|T|41|47|41.0|N|150461.0|71|52|3.0|W|258723.0||
CO|REG|A0258653|1019202|121472|T|32|35|0.0|N|117300.0|81|30|10.0|W|293410.0||
CO|REG|A0506471|1019203|121473|T|32|23|54.3|N|116634.3|81|42|9.1|W|294129.1||
CO|REG|A0326305|1019229|121497|T|41|9|4.0|N|148144.0|81|20|18.0|W|292818.0||
CO|REG|A0023023|1019235|121502|T|38|37|56.0|N|139076.0|92|51|2.0|W|334262.0||
CO|REG|A0023035|1019243|121509|T|41|17|32.0|N|148652.0|89|7|59.0|W|320879.0||
CO|REG|A0610972|1019246|121512|T|39|56|48.0|N|143808.0|82|24|26.0|W|296666.0||
CO|REG|A0023062|1019266|121530|T|31|30|40.0|N|113440.0|84|12|15.0|W|303135.0||
CO|REG|A0735674|1019268|121532|T|31|31|42.5|N|113502.5|83|50|29.1|W|301829.1||
CO|REG|A0023065|1019269|121533|T|31|13|3.0|N|112383.0|84|13|0.0|W|303180.0||
CO|REG|A0023087|1019290|121554|T|33|32|14.0|N|120734.0|84|20|54.0|W|303654.0||
CO|REG|A0654126|1019318|121580|T|35|54|45.0|N|129285.0|89|53|28.0|W|323608.0||
CO|REG|A0518185|1019319|121581|T|33|36|13.0|N|120973.0|90|36|33.0|W|326193.0||
CO|REG|A0581684|1019320|121582|T|33|45|16.0|N|121516.0|93|52|30.0|W|337950.0||
CO|REG|A0401028|1019321|121583|T|40|21|46.0|N|145306.0|86|30|28.0|W|311428.0||
CO|REG|A0831736|1019322|121584|T|34|48|45.0|N|125325.0|98|10|39.0|W|353439.0||
CO|REG|A0023143|1019341|121597|T|42|17|17.0|N|152237.0|91|52|55.0|W|330775.0||
CO|REG|A0341246|1019355|121608|T|33|46|17.0|N|121577.0|84|39|16.0|W|304756.0||
CO|REG|A0248822|1019359|121611|T|33|56|12.0|N|122172.0|84|22|45.0|W|303765.0||
CO|REG|A0340677|1019364|121616|T|34|6|18.0|N|122778.0|82|52|5.0|W|298325.0||
CO|REG|A0306638|1019367|121618|T|33|48|3.3|N|121683.3|84|23|36.7|W|303816.7||
CO|REG|A0597484|1019388|121635|T|22|0|6.0|N|79206.0|159|21|28.0|W|573688.0||
CO|REG|A0023195|1019389|121636|T|33|47|2.0|N|121622.0|85|9|42.0|W|306582.0||
CO|REG|A0648240|1019390|121637|T|33|35|12.0|N|120912.0|85|3|44.0|W|306224.0||
CO|REG|A0023197|1019391|121638|T|33|33|54.0|N|120834.0|85|1|2.0|W|306062.0||
CO|REG|A0023198|1019392|121639|T|30|25|46.0|N|109546.0|90|2|38.0|W|324158.0||
CO|REG|A0382073|1019404|121650|T|39|5|23.0|N|140723.0|94|28|43.0|W|340123.0||
CO|REG|A0023231|1019421|121664|T|31|32|41.0|N|113561.0|82|31|6.0|W|297066.0||
CO|REG|A0023234|1019423|121665|T|31|36|27.0|N|113787.0|82|32|45.0|W|297165.0||
CO|REG|A0648248|1019439|121681|T|40|2|2.0|N|144122.0|82|58|45.0|W|298725.0||
CO|REG|A0462424|1019440|121682|T|37|4|37.0|N|133477.0|119|26|4.0|W|429964.0||
CO|REG|A0462425|1019441|121683|T|37|4|36.0|N|133476.0|119|26|3.0|W|429963.0||
CO|REG|A0580091|1019445|121687|T|39|55|5.0|N|143705.0|82|57|50.0|W|298670.0||
CO|REG|A0644296|1019455|121697|T|40|0|32.0|N|144032.0|82|57|27.0|W|298647.0||
CO|REG|A0023271|1019460|121702|T|31|3|59.0|N|111839.0|93|16|50.0|W|335810.0||
CO|REG|A0729541|1019461|121703|T|30|52|44.0|N|111164.0|93|17|25.0|W|335845.0||
CO|REG|A0556770|1019480|121720|T|30|31|0.0|N|109860.0|92|56|42.0|W|334602.0||
CO|REG|A0023294|1019481|121721|T|13|17|41.0|S|47861.0|170|39|44.0|W|614384.0||
CO|REG|A0023325|1019500|121736|T|44|24|18.0|N|159858.0|69|6|38.0|W|248798.0||
CO|REG|A0023337|1019509|121738|T|34|18|1.0|N|123481.0|83|51|23.0|W|301883.0||
CO|REG|A0023338|1019510|121739|T|34|4|10.0|N|122650.0|83|19|6.0|W|299946.0||
CO|REG|A0256961|1019512|121741|T|34|6|20.0|N|122780.0|83|55|49.0|W|302149.0||
CO|REG|A0023341|1019513|121742|T|32|12|6.0|N|115926.0|82|20|17.0|W|296417.0||
CO|REG|A0023350|1019520|121746|T|34|20|51.0|N|123651.0|82|55|5.0|W|298505.0||
CO|REG|A0324159|1019521|121747|T|32|13|18.6|N|115998.6|83|13|3.6|W|299583.6||
CO|REG|A0023352|1019522|121748|T|36|44|56.0|N|132296.0|96|17|52.0|W|346672.0||
CO|REG|A0023354|1019524|121750|T|43|17|2.0|N|155822.0|93|37|51.0|W|337071.0||
CO|REG|A0023360|1019529|121754|T|33|47|8.0|N|121628.0|84|26|0.0|W|303960.0||
CO|REG|A0023361|1019530|121755|T|33|43|40.0|N|121420.0|84|21|57.0|W|303717.0||
CO|REG|A0023362|1019531|121756|T|33|44|54.0|N|121494.0|84|26|29.0|W|303989.0||
CO|REG|A0023364|1019533|121758|T|33|46|1.0|N|121561.0|84|25|34.0|W|303934.0||
CO|REG|A0023365|1019534|121759|T|14|8|21.0|N|50901.0|145|10|22.0|E|522622.0||
CO|REG|A0023366|1019535|121760|T|39|13|35.0|N|141215.0|85|44|47.0|W|308687.0||
CO|REG|A0023374|1019542|121766|T|32|39|59.0|N|117599.0|82|18|10.0|W|296290.0||
CO|REG|A0023375|1019543|121767|T|32|23|42.0|N|116622.0|82|2|35.0|W|295355.0||
CO|REG|A0211910|1019558|121777|T|30|48|0.5|N|110880.5|83|37|0.8|W|301020.8||
CO|REG|A0023404|1019566|121785|T|32|27|38.0|N|116858.0|85|0|30.0|W|306030.0||
CO|REG|A0215827|1019579|121794|T|31|9|19.0|N|112159.0|83|48|19.0|W|301699.0||
CO|REG|A0023453|1019606|121820|T|32|4|31.0|N|115471.0|84|14|20.0|W|303260.0||
CO|REG|A0023455|1019607|121821|T|32|4|52.0|N|115492.0|84|15|20.0|W|303320.0||
CO|REG|A0023456|1019608|121822|T|31|53|53.0|N|114833.0|84|18|53.0|W|303533.0||
CO|REG|A0023464|1019616|121830|T|27|55|31.0|N|100531.0|82|30|12.0|W|297012.0||
CO|REG|A0126776|1019621|121835|T|27|59|50.0|N|100790.0|82|33|58.0|W|297238.0||
CO|REG|A0023479|1019629|121841|T|60|5|25.0|N|216325.0|149|20|28.0|W|537628.0||
CO|REG|A0160829|1019635|121847|T|41|30|26.0|N|149426.0|81|40|13.0|W|294013.0||
CO|REG|A0161138|1019649|121861|T|41|30|4.0|N|149404.0|81|36|53.0|W|293813.0||
CO|REG|A0023578|1019715|121919|T|38|55|35.0|N|140135.0|76|52|50.0|W|276770.0||
CO|REG|A0600274|1019770|121969|T|31|32|45.0|N|113565.0|82|53|30.0|W|298410.0||
CO|REG|A0403013|1019771|121970|T|42|30|52.0|N|153052.0|92|27|58.0|W|332878.0||
CO|REG|A1165293|1019780|121977|T|32|12|33.0|N|115953.0|82|26|23.0|W|296783.0||
CO|REG|A0023649|1019781|121978|T|34|21|28.0|N|123688.0|82|58|36.0|W|298716.0||
CO|REG|A0023650|1019782|121979|T|36|7|40.0|N|130060.0|82|37|57.0|W|297477.0||
CO|REG|A0023651|1019783|121980|T|33|24|5.0|N|120245.0|87|15|28.0|W|314128.0||
CO|REG|A0023655|1019787|121984|T|32|12|45.0|N|115965.0|82|27|47.0|W|296867.0||
CO|REG|A0023660|1019790|121986|T|31|36|7.0|N|113767.0|81|56|0.0|W|294960.0||
CO|REG|A0023661|1019791|121987|T|36|16|29.0|N|130589.0|91|30|19.0|W|329419.0||
CO|REG|A0023664|1019794|121990|T|33|50|48.0|N|121848.0|83|41|58.0|W|301318.0||
CO|REG|A0542933|1019798|121994|T|29|32|53.0|N|106373.0|90|23|32.0|W|325412.0||
CO|REG|A0393768|1019800|121996|T|34|9|4.0|N|122944.0|80|54|36.0|W|291276.0||
CO|REG|A0023672|1019802|121998|T|36|29|55.0|N|131395.0|89|51|16.0|W|323476.0||
CO|REG|A0023673|1019803|121999|T|33|5|18.0|N|119118.0|84|19|47.0|W|303587.0||
CO|REG|A0523304|1019804|122000|T|35|51|41.0|N|129101.0|95|46|4.0|W|344764.0||
CO|REG|A0252574|1019821|122016|T|38|45|21.0|N|139521.0|77|12|54.0|W|277974.0||
CO|REG|A0023713|1019833|122023|T|32|41|50.0|N|117710.0|80|52|39.0|W|291159.0||
CO|REG|A0154623|1019851|122037|T|34|43|46.0|N|125026.0|83|29|29.0|W|300569.0||
CO|REG|A0023758|1019866|122047|T|41|52|54.0|N|150774.0|87|38|6.0|W|315486.0||
CO|REG|A0023759|1019867|122048|T|41|54|15.0|N|150855.0|87|37|38.0|W|315458.0||
CO|REG|A0023760|1019868|122049|T|41|53|8.0|N|150788.0|87|37|45.0|W|315465.0||
CO|REG|A0023761|1019869|122050|T|41|52|36.0|N|150756.0|87|38|1.0|W|315481.0||
CO|REG|A0023762|1019870|122051|T|41|52|34.0|N|150754.0|87|37|37.0|W|315457.0||
CO|REG|A0023852|1019925|122075|T|34|6|23.0|N|122783.0|83|10|51.0|W|299451.0||
CO|REG|A0462551|1019948|122098|T|31|39|8.0|N|113948.0|81|50|17.0|W|294617.0||
CO|REG|A0507971|1019962|122112|T|31|19|53.0|N|112793.0|83|51|44.0|W|301904.0||
CO|REG|A0023897|1019970|122117|T|29|39|8.0|N|106748.0|81|35|31.0|W|293731.0||
CO|REG|A0023898|1019971|122118|T|34|29|5.0|N|124145.0|83|38|24.0|W|301104.0||
CO|REG|A0023987|1020055|122197|T|28|26|35.0|N|102395.0|92|39|49.0|W|333589.0||
CO|REG|A0318707|1020058|122200|T|31|5|56.0|N|111956.0|91|2|27.0|W|327747.0||
CO|REG|A0023997|1020065|122206|T|39|39|13.0|N|142753.0|104|57|41.0|W|377861.0||
CO|REG|A0258030|1020066|122207|T|39|25|25.0|N|141925.0|76|33|55.0|W|275635.0||
CO|REG|A0024000|1020068|122208|T|39|14|53.0|N|141293.0|76|38|33.0|W|275913.0||
CO|REG|A0024001|1020069|122209|T|39|5|36.0|N|140736.0|76|54|14.0|W|276854.0||
CO|REG|A0386945|1020099|122232|T|41|18|35.0|N|148715.0|84|44|41.0|W|305081.0||
CO|REG|A0024043|1020101|122233|T|42|22|20.0|N|152540.0|83|1|23.0|W|298883.0||
CO|REG|A0106040|1020103|122235|T|42|54|18.0|N|154458.0|77|39|28.0|W|279568.0||
CO|REG|A0121806|1020104|122236|T|47|35|53.0|N|171353.0|122|18|11.0|W|440291.0||
CO|REG|A0685022|1020108|122239|T|31|56|1.0|N|114961.0|81|55|26.0|W|294926.0||
CO|REG|A0685023|1020109|122240|T|32|0|28.0|N|115228.0|81|54|50.0|W|294890.0||
CO|REG|A0024064|1020118|122246|T|34|37|32.0|N|124652.0|85|28|9.0|W|307689.0||
CO|REG|A0024083|1020137|122265|T|32|33|34.0|N|117214.0|84|5|43.0|W|302743.0||
CO|REG|A0024085|1020139|122267|T|32|35|1.0|N|117301.0|84|33|13.0|W|304393.0||
CO|REG|A0024086|1020140|122268|T|32|18|43.0|N|116323.0|84|29|40.0|W|304180.0||
CO|REG|A0252278|1020167|122295|T|46|11|56.0|N|166316.0|93|46|11.0|W|337571.0||
CO|REG|A0185389|1020201|122325|T|28|30|24.0|N|102624.0|90|51|49.0|W|327109.0||
CO|REG|A0024155|1020206|122330|T|27|56|10.0|N|100570.0|82|26|37.0|W|296797.0||
CO|REG|A0024157|1020208|122332|T|32|37|49.0|N|117469.0|83|38|43.0|W|301123.0||
CO|REG|A1157953|1020209|122333|T|32|35|23.5|N|117323.5|84|27|37.7|W|304057.7||
CO|REG|A0024159|1020210|122334|T|32|22|33.0|N|116553.0|84|0|54.0|W|302454.0||
CO|REG|A0024160|1020211|122335|T|32|33|34.0|N|117214.0|84|5|40.0|W|302740.0||
CO|REG|A0024161|1020212|122336|T|32|32|9.0|N|117129.0|83|52|34.0|W|301954.0||
CO|REG|A0024162|1020213|122337|T|32|24|38.0|N|116678.0|84|31|15.0|W|304275.0||
CO|REG|A0024163|1020214|122338|T|32|33|7.0|N|117187.0|83|40|15.0|W|301215.0||
CO|REG|A0024166|1020217|122341|T|35|15|50.0|N|126950.0|120|40|3.0|W|434403.0||
CO|REG|A0024167|1020218|122342|T|32|8|48.0|N|115728.0|82|46|49.0|W|298009.0||
CO|REG|A0024187|1020234|122354|T|32|37|17.0|N|117437.0|93|16|35.0|W|335795.0||
CO|REG|A0024188|1020235|122355|T|34|54|50.0|N|125690.0|96|31|21.0|W|347481.0||
CO|REG|A0118078|1020241|122361|T|38|35|58.0|N|138958.0|92|28|6.0|W|332886.0||
CO|REG|A0024198|1020243|122362|T|29|58|45.0|N|107925.0|92|9|19.0|W|331759.0||
CO|REG|A0024218|1020263|122380|T|31|10|13.0|N|112213.0|83|44|50.0|W|301490.0||
CO|REG|A0024219|1020264|122381|T|31|12|55.0|N|112375.0|83|47|13.0|W|301633.0||
CO|REG|A0024226|1020271|122386|T|15|7|52.0|N|54472.0|145|42|26.0|E|524546.0||
CO|REG|A0024255|1020294|122402|T|30|54|1.0|N|111241.0|83|59|55.0|W|302395.0||
CO|REG|A0024256|1020295|122403|T|32|40|22.0|N|117622.0|84|11|27.0|W|303087.0||
CO|REG|A0024257|1020296|122404|T|32|27|9.0|N|116829.0|93|49|39.0|W|337779.0||
CO|REG|A0024258|1020297|122405|T|31|15|49.0|N|112549.0|85|18|24.0|W|307104.0||
CO|REG|A0024259|1020298|122406|T|33|16|37.0|N|119797.0|83|57|59.0|W|302279.0||
CO|REG|A0024260|1020299|122407|T|33|3|33.0|N|119013.0|85|1|40.0|W|306100.0||
CO|REG|A0512597|1020300|122408|T|41|44|44.0|N|150284.0|111|48|19.0|W|402499.0||
CO|REG|A0024269|1020306|122411|T|34|18|2.0|N|123482.0|83|49|39.0|W|301779.0||
CO|REG|A0728831|1020315|122416|T|30|24|0.0|N|109440.0|93|0|11.0|W|334811.0||
CO|REG|A0024287|1020317|122418|T|31|57|17.0|N|115037.0|84|5|12.0|W|302712.0||
CO|REG|A0024288|1020318|122419|T|32|5|26.0|N|115526.0|83|47|41.0|W|301661.0||
CO|REG|A0024289|1020319|122420|T|32|1|56.0|N|115316.0|84|23|30.0|W|303810.0||
CO|REG|A0024291|1020321|122422|T|32|10|20.0|N|115820.0|82|27|2.0|W|296822.0||
CO|REG|A0024292|1020322|122423|T|32|25|30.0|N|116730.0|81|47|45.0|W|294465.0||
CO|REG|A0610518|1020323|122424|T|33|1|15.0|N|118875.0|84|59|44.0|W|305984.0||
CO|REG|A1282631|1020324|122425|T|33|2|31.0|N|118951.0|84|59|56.0|W|305996.0||
CO|REG|A0024296|1020326|122427|T|31|16|20.0|N|112580.0|81|33|7.0|W|293587.0||
CO|REG|A0024297|1020327|122428|T|31|3|35.0|N|111815.0|81|36|7.0|W|293767.0||
CO|REG|A0024298|1020328|122429|T|31|39|53.0|N|113993.0|81|50|44.0|W|294644.0||
CO|REG|A0279034|1020343|122443|T|32|45|41.0|N|117941.0|97|28|49.0|W|350929.0||
CO|REG|A0121291|1020350|122448|T|41|33|23.0|N|149603.0|93|40|36.0|W|337236.0||
CO|REG|A0121292|1020351|122449|T|41|32|14.0|N|149534.0|93|38|40.0|W|337120.0||
CO|REG|A0024326|1020352|122450|T|38|19|14.0|N|137954.0|88|2|37.0|W|316957.0||
CO|REG|A0630916|1020353|122451|T|26|7|34.0|N|94054.0|81|43|36.0|W|294216.0||
CO|REG|A0024328|1020354|122452|T|41|23|23.0|N|149003.0|71|49|16.0|W|258556.0||
CO|REG|A0024329|1020355|122453|T|32|35|1.0|N|117301.0|84|55|1.0|W|305701.0||
CO|REG|A0208499|1020359|122455|T|30|43|11.9|N|110591.9|83|14|41.8|W|299681.8||
CO|REG|A0024337|1020360|122456|T|30|47|55.0|N|110875.0|83|56|22.0|W|302182.0||
CO|REG|A0024339|1020362|122458|T|33|57|11.0|N|122231.0|83|58|15.0|W|302295.0||
CO|REG|A0024341|1020364|122459|T|32|6|51.0|N|115611.0|82|23|57.0|W|296637.0||
CO|REG|A0551398|1020371|122464|T|33|23|13.0|N|120193.0|84|49|1.0|W|305341.0||
CO|REG|A0551138|1020372|122465|T|32|34|53.0|N|117293.0|82|18|28.0|W|296308.0||
CO|REG|A0624380|1020373|122466|T|33|17|23.0|N|119843.0|82|58|34.0|W|298714.0||
CO|REG|A0666554|1020374|122467|T|33|47|5.0|N|121625.0|82|25|30.0|W|296730.0||
CO|REG|A0624371|1020375|122468|T|33|13|20.0|N|119600.0|84|4|0.0|W|302640.0||
CO|REG|A0551758|1020376|122469|T|31|57|16.0|N|115036.0|83|54|51.0|W|302091.0||
CO|REG|A0551400|1020377|122470|T|34|28|30.0|N|124110.0|84|55|2.0|W|305702.0||
CO|REG|A0551401|1020378|122471|T|33|15|25.0|N|119725.0|84|17|24.0|W|303444.0||
CO|REG|A0551403|1020379|122472|T|30|49|31.0|N|110971.0|83|59|55.0|W|302395.0||
CO|REG|A0551763|1020380|122473|T|33|37|25.0|N|121045.0|83|40|58.0|W|301258.0||
CO|REG|A0551404|1020381|122474|T|33|4|6.0|N|119046.0|83|16|30.0|W|299790.0||
CO|REG|A0551405|1020382|122475|T|33|43|46.0|N|121426.0|84|56|32.0|W|305792.0||
CO|REG|A0666536|1020383|122476|T|33|28|25.0|N|120505.0|84|26|3.0|W|303963.0||
CO|REG|A0551188|1020384|122477|T|33|36|9.0|N|120969.0|84|33|17.0|W|304397.0||
CO|REG|A0551189|1020385|122478|T|33|58|56.0|N|122336.0|84|32|51.0|W|304371.0||
CO|REG|A0624383|1020386|122479|T|31|32|50.0|N|113570.0|84|8|7.0|W|302887.0||
CO|REG|A0551407|1020387|122480|T|33|43|28.0|N|121408.0|84|21|25.0|W|303685.0||
CO|REG|A0610441|1020388|122481|T|33|36|40.0|N|121000.0|84|23|32.0|W|303812.0||
CO|REG|A0851770|1020389|122482|T|31|35|43.0|N|113743.0|81|51|56.0|W|294716.0||
CO|REG|A0555036|1020390|122483|T|34|16|36.0|N|123396.0|83|46|38.0|W|301598.0||
CO|REG|A0851771|1020392|122485|T|32|59|42.0|N|118782.0|84|19|57.0|W|303597.0||
CO|REG|A0610439|1020393|122486|T|33|46|15.0|N|121575.0|84|14|10.0|W|303250.0||
CO|REG|A0851774|1020394|122487|T|31|26|51.0|N|113211.0|83|31|2.0|W|300662.0||
CO|REG|A0551408|1020395|122488|T|32|31|33.0|N|117093.0|82|54|58.0|W|298498.0||
CO|REG|A0548561|1020396|122489|T|32|27|2.0|N|116822.0|83|45|18.0|W|301518.0||
