RE|REG|A1102595|1002935|97550|FCC|10/28/1996|6|CORRECTED FAA APPROVED OVERALL STRUCTURE HEIGHT BASED ON OLD TOWER FILE RECORD 23813, SAME FAA STUDY.
RE|REG|A0980498|1002936|108850|FCC|10/28/2014|0|ADDED FAA CLEARANCE DATA BASED ON COPY FAXED BY APPLICANT.
RE|REG|A0003307|1002938|108851|FCC|10/29/1996|0|ADDED CONSTRUCTION DATE & SUPPORT STRUCTURE HEIGHT PER TELCON W/A. WATTERERSON. CLEARED STRUCTURE WITH NO OBSTRUCTION MARKING OR LIGHTING REQUIRED BASED ON THE OVERALL STRUCTURE HEIGHT BEING LESS THAN 61 METERS & STRUCTURE/SITE DATA PASSING SLOPE CALC.
RE|REG|A0003308|1002939|108852|FCC|10/29/1996|0|ADDED CONSTRUCTION DATE, ADDED SUPPORT STRUCTURE HEIGHT & CORRECTED GROUND ELEVATION FROM 907 METERS TO MATCH FAA APPROVED GROUND ELEVATION PER TELCON W/A. WATTERSON. ADDED FAA CLEARANCED DATA & CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 55680.
RE|REG|A1360938|1002942|108853|FCC|10/11/1996|0|NOTE:  THE FAA/FCC EMI CONDITIONAL STATEMENT MUST BE PLACED ON THE CP/LICENSE.
RE|REG|A1360933|1002948|108858|FCC|10/23/1996|0|NOTE:  THE FAA/FCC EMI CONDITIONAL STATEMENT MUST BE PLACED ON THE CP/LICENSE.
RE|REG|A1069737|1002955|108864|FCC|10/11/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.  ADDED STRUCTURE TYPE PER ATTACHED FAA.
RE|REG|A0173138|1002959|108865|FCC|10/15/1996|0|UPDATED FAA DATA TO MATCH REFERENCED FAA 96-AEA-0303-OE PER CLEARANCE FILE INFORMATION.  APPLICATION REFERENCED THE 96 STUDY BUT SUBMITTED A COPY OF 95-AEA-1792-O3.
RE|REG|A0461649|1002963|108868|FCC|08/19/2005|0|ADDED FAA CLEARANCE DATA AND CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 61586, FAA STUDY 84-ASO-1383-OE.
RE|REG|A0365720|1002966|108869|FCC|07/23/2004|0|OWNERSHIP INFO UPDATED AS A RESULT OF MOD OF 'O' APPLICATION PROCESSED
RE|REG|A1220580|1002967|108870|FCC|01/06/1997|0|ADDED CONSTRUCTION DATE BASED ON 7460-2 COPY SUBMITTED. ADDED FAA CLEARANCE DATA BASED ON NEW FAA CLEARANCE APPLICANT OBTAINED TO SUPPORT HIS SUBMITTED HEIGHTS AND COORDINATES.
RE|REG|A1373117|1002969|108871|FCC|10/15/1996|0|ADDED STRUCTURE TYPE AND 854 COORDINATES WHICH WERE NOT KEYED.  ADDED CONSTRUCTION DATE PER ATTACHED FAA STUDY.
RE|REG|A0003360|1002971|108872|FCC|10/15/1996|0|ADDED CONSTRUCTION PER OLD TOWER FILE RECORD 133919.
RE|REG|A1035586|1002973|108874|FCC|10/15/1996|0|CORRECTED MISKEYED FAA STUDY NUMBER.
RE|REG|A1370696|1002975|108875|FCC|10/15/1996|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1370697|1002976|108876|FCC|10/15/1996|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1137537|1002978|108877|FCC|10/29/1996|0|CORRECTED GROUND ELEV, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS. CORRECTED SUPPORT & OVERALL STRUCTURE HEIGHTS, SUBMITTED AS AMSL.
RE|REG|A1137537|1002978|108877|FCC|10/29/1996|1|ADDED CONSTRUCTION DATE, ADDED STRUCTURE TYPE AND CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 67039, FAA STUDY 73-EA-969-OE.
RE|REG|A0003381|1002985|108879|FCC|10/29/1996|0|CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 31731, FAA STUDY CE-OE-66-792 AND NOS RECORD 26-6199.  PRESCRIBED FCC PARAGRAPHS FOR OBSTRUCTION MARKING AND LIGHTING PER TELCON W/R. BUSHMAN.
RE|REG|A0003382|1002986|108880|FCC|10/29/1996|0|CORRECTED STRUCTURE TYPE AND PRESCRIBED APPROPRIATE FCC PARAGRAPHS PER TELCON W/R. BUSHMAN. CLEARED STRUCTURE BASED ON NOS RECORD 26-6199 AND TELCON VERIFYING THIS STRUCTURE'S LONGTIME EXISTENCE AT THIS HEIGHT.
RE|REG|A0377312|1002987|108881|FCC|10/29/1996|0|ADDED FAA CLEARANCE DATA BASED ON OUR CLEARANCE FILE COPY.
RE|REG|A0003384|1002988|108882|FCC|10/29/1996|0|ADDED FAA CLEARANCE DATA BASED ON OLD TOWER FILE RECORD 118458.
RE|REG|A0003385|1002989|108883|FCC|01/23/2006|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED AS AMSL. ADDED FAA CLEARANCE DATA BASED ON OLD TOWER FILE RECORD 130727, FAA STUDY 95-ASO-1189-OE.
RE|REG|A1195082|1002990|108884|FCC|05/03/2004|0|ADDED FAA CLEARANCE DATA BASED ON OLD TOWER FILE RECORD 112587, FAA STUDY 90-ASO-1598-OE.
RE|REG|A1152124|1002991|108885|FCC|10/30/1996|0|CORRECTED GROUND ELEVATION, SUBMITTED AS AMSL. CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 32873, NO FAA STUDY NUMBER.
RE|REG|A0926448|1002992|108886|FCC|10/15/1996|0|ADDED CONSTRUCTION DATE PER ATTACHED FAA STUDY.
RE|REG|A1118187|1002993|108887|FCC|10/15/1996|0|ADDED CONSTRUCTION DATE PER ATTACHED FAA STUDY.  ADDED FAA ISSUE DATE PER OLD TOWER FILE RECORD 115019.
RE|REG|A0834657|1002994|108888|FCC|10/15/1996|0|ADDED CONSTRUCTION DATE AND 854 COORDINATES PER ATTACHED FAA STUDY 95-ACE-0235-OE.
RE|REG|A0834658|1002995|108889|FCC|10/15/1996|0|ADDED CONSTRUCTION DATE PER ATTACHED FAA STUDY.
RE|REG|A0834659|1002996|108890|FCC|10/15/1996|0|ADDED CONSTRUCTION DATE PER ATTACHED FAA STUDY.
RE|REG|A0003393|1002997|108891|FCC|10/30/1996|0|ANSWERED NEPA QUESTION, SUBMITTED BLANK, AS NO PER TELCON W/ N. HUNTER. CLEARED STRUCTURE WITH NO OBSTRUCTION MARKING OR LIGHTING REQUIRED BASED ON THE OVERALL STRUCTURE HEIGHT BEING LESS THAN 61 METERS & IT'S LOCATION BEING NOT WITHIN 8 KM OF AN AIRPORT.
RE|REG|A1341822|1002998|108892|FCC|11/12/1996|1|ADDED FAA CLEARANCE DATA BASED ON OLD TOWER FILE RECORD 101433, FAA STUDY 89-ASO-520-OE. CORRECTED SUBMITTED GROUND ELEVATION FROM 131.2 PER TELCON W/ VAN CLAUGH.
RE|REG|A1360926|1003000|108894|FCC|10/15/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.
RE|REG|A1360925|1003001|108895|FCC|10/15/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.
RE|REG|A1360924|1003002|108896|FCC|10/15/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.
RE|REG|A1360923|1003003|108897|FCC|10/15/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.
RE|REG|A1360922|1003004|108898|FCC|10/15/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.
RE|REG|A1379420|1003006|108899|FCC|09/23/2003|0|CORRECTED MISKEYED FAA STUDY NUMBER.
RE|REG|A0003404|1003008|108901|FCC|12/04/2000|0|CORRECTED SUBMITTED COORDS & GROUND ELEV FROM 34-50-36N 103-42-50W & 1516 PER TELCON W/C. AMY. ADDED FAA CLEARANCE DATA BASED ON OLD TOWER FILE RECORD 80372, FAA STUDY 87-ASW-2138-OE.
RE|REG|A0003405|1003009|108902|FCC|10/13/2000|0|CORRECTED FAA CLEARANCE DATA, KEY ENTERED FROM 7460-2 ATTACHED, BASED ON OLD TOWER FILE RECORD 23244, FAA STUDY 86-ASW-1781-OE. CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0003405|1003009|108902|FCC|10/13/2000|1|CORRECTED SUBMITTED LATITUDE FROM 33-12-53N PER TELCON W/C. AMY.
RE|REG|A0003406|1003010|108903|FCC|12/04/2000|0|CORRECTED SUBMITTED LATITUDE FROM 33-47-39N PER TELCON W/C. AMY. CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 14957, FAA STUDY 65-SW-2.
RE|REG|A0003407|1003011|108904|FCC|12/04/2000|0|CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 16804, FAA STUDY NUMBER 85-ASW-1375-OE. CORRECTED MISSKEYED LONGITUDE FROM 104-22-05W.
RE|REG|A1342263|1003014|108906|FCC|10/31/1996|0|CORRECTED SUBMITTED GROUND ELEVATION FROM 793.1 PER TELCON W/D. BUSHNELL. ADDED STRUCTURE TYPE AND CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 46452, NO FAA STUDY NUMBER.
RE|REG|A1276565|1003015|108907|FCC|10/31/1996|0|CORRECTED SUBMITTED GROUND ELEVATION FROM 441.9 PER TELCON W/D. BUSHNELL. CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 46639, NO FAA STUDY NUMBER.
RE|REG|A1115044|1003016|108908|FCC|10/30/1996|0|ADDED CONSTRUCTION DATE, STRUCTURE TYPE AND FAA CLEARANCE DATA BASED ON OLD TOWER FILE RECORD 98091, FAA STUDY 89-AEA-0280-OE.
RE|REG|A0910435|1003018|108909|FCC|10/30/1996|0|ADDED FAA CLEARANCE DATA AND CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 15068, FAA STUDY 83-ASW-1045-OE.
RE|REG|A1287939|1003029|108918|FCC|10/30/1996|0|ADDED FAA CLEARANCE DATA BASED ON OLD TOWER FILE RECORD 102218, FAA CLEARANCE 89-AEA-1477-OE.
RE|REG|A1319646|1003034|108923|FCC|10/15/1996|0|CORRECTED MISKEYED 854 COORDINATES.
RE|REG|A0226097|1003044|108928|FCC|07/24/2002|0|CLEARED STRUCTURE BASED ON OVERALL STRUCTURE HEIGHT BEING 61 METERS AND ITS LOCATION NOT WITHIN 8 KM OF AN AIRPORT.
RE|REG|A0875216|1003045|108929|FCC|10/31/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.  ADDED CONSTRUCTION DATE AND FAA CLEARANCE DATA BASED ON OLD TOWER FILE RECORD 88707, FAA STUDY 88-ASO-255-OE.
RE|REG|A0003450|1003047|108930|FCC|10/31/1996|0|ADDED CONSTRUCTION DATE, CORRECTED STRUCTURE TYPE TO REFLECT A 3 TOWER ARRAY AND CLEARED STRUCTURE WITH APPROPRIATE FCC PARAGRAPHS FOR OBSTRUCTION MARKING AND LIGHTING BASED ON NOS RECORD 34-0172.
RE|REG|A0003451|1003048|108931|FCC|10/31/1996|0|ADDED CONSTRUCTION DATE, CORRECTED STRUCTURE TYPE TO REFLECT A 3 TOWER ARRAY, AND CLEARED STRUCTURE WITH APPROPRIATE FCC PARAGRAPHS FOR OBSTRUCTION MARKING AND LIGHTING BASED ON NOS RECORD 34-0172.
RE|REG|A1346390|1003049|97577|FCC|09/23/1997|2|FAA/FCC EMI CONDITIONAL STATEMENT MUST BE PLACED ON THE CP/LICENSE.
RE|REG|A0076917|1003053|108933|FCC|10/25/1996|0|ADDED FAA INFO AND CLEARED SITE BASED ON EXISTING TOWER FILE RECORD #100106.
RE|REG|A0279311|1003055|108934|FCC|10/25/1996|0|CLEARED SITE BASED ON EXISTING TOWER FILE RECORD #36005.
RE|REG|A0532643|1003056|108935|FCC|10/28/2010|0|NOTE:  THE FAA/FCC EMI CONDITIONAL STATEMENT MUST BE PLACED ON THE CP/LICENSE.
RE|REG|A1154923|1003058|108937|FCC|10/16/1996|0|NOTE:  THE FAA/FCC EMI CONDITIONAL STATEMENT MUST BE PLACED ON THE CP/LICENSE.
RE|REG|A1035587|1003068|108944|FCC|10/18/1996|0|CORRECTED 854 FAA STUDY NUMBER TO MATCH SUBMITTED FAA.
RE|REG|A1347809|1003070|108946|FCC|11/01/1996|0|ADDED GROUND ELEVATION, ADDED STRUCTURE TYPE AND CLEARED STRUCTURE PRESCRIBING APPROPRIATE FCC PARAGRAPHS BASED ON NOS RECORD 23-0258.
RE|REG|A1217116|1003071|108947|FCC|11/01/1996|0|ADDED STRUCTURE TYPE, GROUND ELEVATION, FAA CLEARANCE DATA AND CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 54316, FAA STUDY 72-GL-862-OE.
RE|REG|A1149818|1003072|108948|FCC|11/01/1996|0|CORRECTED GROUND ELEVATION, SUBMITTED AS AMSL. ADDED FAA CLEARANCE DATA AND CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 12885, FAA STUDY 75-SW-961-OE.
RE|REG|A0003483|1003076|108952|FCC|09/11/2002|0|ADDED CONSTRUCTION DATE PER ATTACHED FAA STUDY.
RE|REG|A0003484|1003077|108953|FCC|09/11/2002|0|CORRECTED SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1355022|1003078|108954|FCC|10/21/1996|0|ADDED CONSTRUCTION DATE PER ATTACHED FAA STUDY.
RE|REG|A1355021|1003079|108955|FCC|08/10/2007|0|CORRECTED GROUND ELEVATION, SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST  WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1355020|1003083|108958|FCC|10/18/1996|0|CORRECTED MISKEYED FAA LONGITUDE MINUTES AND SECONDS.
RE|REG|A1367654|1003084|108959|FCC|10/18/1996|0|CORRECTED SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0003494|1003086|108961|FCC|02/16/2001|0|CORRECTED GROUND ELEVATION, SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0003495|1003087|108962|FCC|10/01/2001|0|CORRECTED GROUND ELEVATION, SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0003496|1003088|108963|FCC|03/19/2003|0|NOTE:  THE FAA/FCC EMI CONDITIONAL STATEMENT MUST BE PLACED ON THE CP/LICENSE.
RE|REG|A0677690|1003089|108964|FCC|08/18/2011|0|NOTE:  THE FAA/FCC EMI CONDITIONAL STATEMENT MUST BE PLACED ON THE CP/LICENSE.  CORRECTED GROUND ELEVATION, SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1355019|1003090|108965|FCC|10/18/1996|0|NOTE:  THE FAA/FCC EMI CONDITIONAL STATEMENT MUST BE PLACED ON THE CP/LICENSE.  CORRECTED MISKEYED FAA LATITUDE DEGREES.  CORRECTED SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1373119|1003097|108966|FCC|10/21/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1373120|1003098|108967|FCC|10/18/1996|0|CORRECTED GROUND ELEVATION AND OVERALL STRUCTURE HEIGHT, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1373121|1003100|108968|FCC|10/18/1996|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1373122|1003101|108969|FCC|10/18/1996|0|CORRECTED SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0978994|1003103|108971|FCC|10/21/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.
RE|REG|A0978995|1003104|108972|FCC|10/21/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.  ADDED LOCATION ADDRESS PER ATTACHED FAA STUDY DESCRIPTION.  CORRECTED MISKEYED FAA LONGITUDE SECONDS.  CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE TENTHS.
RE|REG|A0978996|1003105|108973|FCC|11/01/1996|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS. CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED AS AMSL.
RE|REG|A0978997|1003107|108974|FCC|08/15/2003|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS. CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED AS AMSL. CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 56192, FAA STUDY 80-AAL-177-OE.
RE|REG|A0983795|1003108|108975|FCC|10/21/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.  CORRECTED GROUND ELEVATION AND SUPPORT STRUCTURE HEIGHT, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0978999|1003109|108976|FCC|04/12/2011|0|CORRECTED GROUND ELEVATION AND OVERALL STRUCTURE HEIGHT PER TELCON WITH DWIGHT CLIFT.  CORRECTED SUPPORT STRUCTURE HEIGHT, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0979000|1003110|108977|FCC|10/21/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.  CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0979001|1003111|108978|FCC|10/21/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.  CORRECTED FAA AMSL WHICH WAS KEYED INCORRECTLY.
RE|REG|A0979002|1003112|108979|FCC|10/21/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.  CORRECTED GROUND ELEVATION AND SUPPORT STRUCTURE HEIGHT, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0979004|1003114|108980|FCC|08/15/2003|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.  CORRECTED SUPPORT STRUCTURE HEIGHT, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.  ADDED STRUCTURE PER ATTACHED FAA STUDY.
RE|REG|A0979005|1003115|108981|FCC|10/21/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.  ADDED LOCATION STATE PER ATTACHED FAA.  CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0979006|1003116|108982|FCC|10/21/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.  CORRECTED SUPPORT STRUCTURE HEIGHT, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1314825|1003117|108983|FCC|10/21/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.
RE|REG|A1147863|1003118|108984|FCC|11/01/1996|0|CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 33688, FAA STUDY 88-ACE-434-OE.
RE|REG|A0789146|1003119|108985|FCC|11/01/1996|0|CLEARED STRUCTURE WITH FCC PARAGRAPHS BASED ON OLD TOWER FILE RECORD 63592, FAA STUDY 91-AAL-107-OE.
RE|REG|A0003534|1003121|108987|FCC|11/01/1996|0|ADDED STRUCTURE TYPE, CORRECTED SUBMITTED HEIGHTS TO MATCH FAA APPROVAL, AND ADDED FAA CLEARANCE DATA BASED ON OLD TOWER FILE RECORD 127399 AND APPLICANT'S COPY OF THEIR ORIGINAL FAA FILING.
RE|REG|A1151272|1003123|108988|FCC|12/03/2008|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS. CORRECTED SUPPORT & OVERALL STRUCTURE HEIGHTS TO REFLECT THE FAA APPROVED AGL & CLEARED STRUCTURE WITH FCC PARAGRAPHS BASED ON OLD TOWER FILE RECORD 49494,
RE|REG|A1151272|1003123|108988|FCC|12/03/2008|1|FAA STUDY 73-EA-115-OE AND FAA CLEARANCE COPY SUBMITTED BY APPLICANT
RE|REG|A0478682|1003124|108989|FCC|11/01/1996|0|CLEARED STRUCTURE WITH FCC PARAGRAPHS BASED ON OLD TOWER FILE RECORD 45576, NO FAA STUDY NUMBER.
RE|REG|A1280167|1003126|108991|FCC|12/30/1996|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.  CORRECTED OVERALL STRUCTURE HEIGHT PER RESUBMITTED APPLICATION.
RE|REG|A1099997|1003128|108992|FCC|11/01/1996|0|ADDED CONSTRUCTION DATE AND FAA CLEARANCE DATA BASED ON OLD TOWER FILE RECORD 113758, FAA STUDY 90-AEA-1942-OE.
RE|REG|A0909325|1003129|108993|FCC|06/30/2014|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1132005|1003131|108995|FCC|11/01/1996|0|CORRECTED GROUND ELEVATION, SUBMITTED AS AMSL. ADDED NAD INDICATOR. CLEARED STRUCTURE WITH FCC PARAGRAPHS BASED ON OLD TOWER FILE RECORD 51010, FAA STUDY 77-GL-1285-OE.
RE|REG|A1196719|1003136|108996|FCC|10/21/1996|0|FAA EXPIRATION DATE IS 2-29-86 - SYSTEM WOULD NOT TAKE THIS DATE.  CORRECTED SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED WITH AMSL.
RE|REG|A1360921|1003138|108998|FCC|10/18/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.  ADDED LOCATION ADDRESS AND STRUCTURE TYPE PER TELCON WITH ANNA BURNHAM.
RE|REG|A1291992|1003143|109002|FCC|02/07/2005|0|CLEARED STRUCTURE PRESCRIBING FCC PARAGRAPHS BASED ON NOS RECORD 32-0538.
RE|REG|A1369314|1003145|109004|FCC|10/18/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.
RE|REG|A1369315|1003146|109005|FCC|10/18/1996|0|CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED WITH AMSL.
RE|REG|A0258033|1003147|109006|FCC|03/08/2000|0|CORRECTED SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0464905|1003148|109007|FCC|06/08/2006|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1131691|1003149|109008|FCC|11/04/1996|0|CLEARED STRUCTURE BASED ON OLD TOWER FILE RECORD 80840.
RE|REG|A0003570|1003151|109010|FCC|11/04/1996|0|ADDED MISSING FAA CLEARANCE DATA BASED ON OUR CLEARANCE FILE RECORD.
RE|REG|A0003571|1003152|109011|FCC|11/04/1996|0|CORRECTED GROUND ELEVATION AND SUPPORT & OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS. ADDED MISSING FAA CLEARANCE DATA BASED ON OUR CLEARANCE FILE RECORD.
RE|REG|A1249743|1003153|109012|FCC|11/12/1996|0|ADDED MISSING FAA CLEARANCE DATA BASED ON OUR CLEARANCE FILE RECORD. CORRECTED SUBMITTED COORDS FROM 42-07-04N 078-10-48W PER TELCON WITH JIM TRAVIS.
RE|REG|A0922912|1003154|109013|FCC|11/12/1996|0|PER TELCON WITH JIM TRAVIS VERIFIED THAT HEIGHTS SUBMITTED ARE CORRECT ALTHOUGH THEY DO NOT MATCH FAA APPROVAL.  CLEARED STRUCTURE BASED WITH NO MARKING OR LIGHTING REQUIRED BASED ON THE OVERALL STRUCTURE HEIGHT BEING LESS THAN 61 METERS AND IT'S LOCATION
RE|REG|A0922912|1003154|109013|FCC|11/12/1996|1|BEING NOT WITHIN 8 KM OF AN AIRPORT.
RE|REG|A0151790|1003155|109014|FCC|11/04/1996|0|ADDED MISSING & CORRECTED MISKEYED FAA CLEARANCE DATA BASED ON OUR CLEARANCE FILE RECORD. CORRECTED OVERALL STRUCTURE HEIGHT, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0332589|1003156|109015|FCC|11/04/1996|0|ADDED MISSING CONSTRUCTION DATE AND FAA CLEARANCE DATA BASED ON OUR CLEARANCE FILE RECORD.
RE|REG|A1355018|1003159|109018|FCC|01/29/2007|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.  ADDED CONSTRUCTION DATE PER ATTACHED FAA STUDY.
RE|REG|A0464908|1003161|109020|FCC|11/06/2006|0|CORRECTED SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0464909|1003162|109021|FCC|01/29/2007|0|CORRECTED SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0577900|1003163|109022|FCC|03/06/2008|0|CORRECTED SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0464913|1003165|109024|FCC|02/15/2007|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A0464915|1003167|109026|FCC|02/15/2007|0|CORRECTED GROUND ELEVATION, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
RE|REG|A1355017|1003174|109033|FCC|08/08/2007|0|CORRECTED SUPPORT AND OVERALL STRUCTURE HEIGHTS, SUBMITTED ROUNDED TO THE NEAREST WHOLE NUMBER, TO INCLUDE THE TENTHS.
